chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	evidenceSources	elementType	eliteness
chr13	98488587	98491552	GH13J098488	331	.	98488587	98491552	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	98502111	98502223	GH13J098503	98	.	98502111	98502223	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98502499	98505014	GH13J098502	319	.	98502499	98505014	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	98506021	98512829	GH13J098506	395	.	98506021	98512829	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	98516282	98518861	GH13J098516	208	.	98516282	98518861	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98519966	98520116	GH13J098521	98	.	98519966	98520116	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98520220	98520679	GH13J098520	98	.	98520220	98520679	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98522081	98522141	GH13J098522	225	.	98522081	98522141	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr13	98522685	98525374	GH13J098524	208	.	98522685	98525374	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98525638	98526379	GH13J098525	188	.	98525638	98526379	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98535055	98537798	GH13J098535	253	.	98535055	98537798	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	98539226	98544739	GH13J098539	270	.	98539226	98544739	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	98547339	98550737	GH13J098547	308	.	98547339	98550737	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	98556367	98557835	GH13J098556	202	.	98556367	98557835	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98562626	98578935	GH13J098562	772	.	98562626	98578935	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	98578966	98579116	GH13J098578	63	.	98578966	98579116	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98581400	98583893	GH13J098581	300	.	98581400	98583893	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	98584303	98587684	GH13J098584	230	.	98584303	98587684	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98647156	98652385	GH13J098647	293	.	98647156	98652385	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	98672769	98674188	GH13J098672	254	.	98672769	98674188	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	98730369	98733994	GH13J098730	144	.	98730369	98733994	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98737522	98753194	GH13J098737	545	.	98737522	98753194	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	98765371	98768190	GH13J098765	63	.	98765371	98768190	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98775488	98777367	GH13J098775	252	.	98775488	98777367	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98800871	98805071	GH13J098800	173	.	98800871	98805071	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98878304	98880636	GH13J098878	98	.	98878304	98880636	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98889730	98891339	GH13J098889	153	.	98889730	98891339	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98908342	98911570	GH13J098908	319	.	98908342	98911570	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	98927586	98928941	GH13J098927	194	.	98927586	98928941	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	98929361	98931132	GH13J098929	180	.	98929361	98931132	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	98937537	98938640	GH13J098937	133	.	98937537	98938640	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98938846	98941175	GH13J098938	180	.	98938846	98941175	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	98947270	98947527	GH13J098947	105	.	98947270	98947527	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr13	98959030	98962519	GH13J098959	240	.	98959030	98962519	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	98962835	98964554	GH13J098962	98	.	98962835	98964554	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98971528	98979577	GH13J098971	512	.	98971528	98979577	255,51,51	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	98988384	98989714	GH13J098988	98	.	98988384	98989714	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	98992460	98993739	GH13J098992	268	.	98992460	98993739	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr13	98994351	98995535	GH13J098994	120	.	98994351	98995535	160,160,160	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr13	98996885	98999636	GH13J098996	264	.	98996885	98999636	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99004000	99005708	GH13J099004	178	.	99004000	99005708	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	99018245	99019714	GH13J099018	144	.	99018245	99019714	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99031926	99032176	GH13J099031	173	.	99031926	99032176	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99040733	99041988	GH13J099040	167	.	99040733	99041988	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99043800	99044001	GH13J099043	118	.	99043800	99044001	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr13	99044862	99047543	GH13J099044	339	.	99044862	99047543	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99049726	99051336	GH13J099049	280	.	99049726	99051336	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99051846	99052016	GH13J099051	63	.	99051846	99052016	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99052976	99056048	GH13J099052	353	.	99052976	99056048	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99056608	99057596	GH13J099056	257	.	99056608	99057596	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99061847	99063663	GH13J099061	180	.	99061847	99063663	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99065189	99065612	GH13J099065	63	.	99065189	99065612	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99066707	99068538	GH13J099066	245	.	99066707	99068538	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99075276	99077065	GH13J099075	98	.	99075276	99077065	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99078486	99078636	GH13J099078	133	.	99078486	99078636	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99084856	99088636	GH13J099084	679	.	99084856	99088636	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	99196433	99197824	GH13J099196	144	.	99196433	99197824	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99198120	99203176	GH13J099198	641	.	99198120	99203176	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	99203400	99205564	GH13J099204	293	.	99203400	99205564	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99214087	99216732	GH13J099214	311	.	99214087	99216732	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99217032	99224723	GH13J099217	275	.	99217032	99224723	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99225079	99226199	GH13J099225	118	.	99225079	99226199	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	99226401	99232800	GH13J099226	400	.	99226401	99232800	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99238019	99239907	GH13J099238	253	.	99238019	99239907	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99255009	99260763	GH13J099255	464	.	99255009	99260763	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	99269601	99273963	GH13J099269	374	.	99269601	99273963	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99274518	99275467	GH13J099274	118	.	99274518	99275467	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99276866	99277016	GH13J099276	63	.	99276866	99277016	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99277550	99278496	GH13J099277	283	.	99277550	99278496	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99278800	99279200	GH13J099278	118	.	99278800	99279200	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr13	99279441	99285033	GH13J099279	429	.	99279441	99285033	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99285377	99286296	GH13J099285	282	.	99285377	99286296	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99287109	99290506	GH13J099287	297	.	99287109	99290506	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99295532	99316394	GH13J099295	765	.	99295532	99316394	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	99319479	99323877	GH13J099319	420	.	99319479	99323877	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99324050	99326238	GH13J099324	241	.	99324050	99326238	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99338798	99340690	GH13J099338	222	.	99338798	99340690	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99347532	99348678	GH13J099347	188	.	99347532	99348678	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99350899	99353430	GH13J099350	173	.	99350899	99353430	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99353588	99362596	GH13J099353	439	.	99353588	99362596	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99362821	99368977	GH13J099362	249	.	99362821	99368977	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99370210	99371316	GH13J099370	63	.	99370210	99371316	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99371841	99372705	GH13J099371	191	.	99371841	99372705	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr13	99373259	99377612	GH13J099373	406	.	99373259	99377612	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99379899	99384913	GH13J099379	381	.	99379899	99384913	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99413363	99414383	GH13J099413	194	.	99413363	99414383	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99415163	99418326	GH13J099415	235	.	99415163	99418326	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99419536	99421121	GH13J099419	396	.	99419536	99421121	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99431310	99436344	GH13J099431	464	.	99431310	99436344	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99436600	99437495	GH13J099436	370	.	99436600	99437495	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99464200	99465333	GH13J099464	153	.	99464200	99465333	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	99484200	99485000	GH13J099484	229	.	99484200	99485000	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99495349	99499675	GH13J099495	478	.	99495349	99499675	255,51,51	ENCODE(Z-Lab),Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	99499930	99503521	GH13J099499	711	.	99499930	99503521	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	99505400	99508409	GH13J099505	284	.	99505400	99508409	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	99541623	99544023	GH13J099541	250	.	99541623	99544023	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	99605223	99607576	GH13J099605	560	.	99605223	99607576	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr13	99614400	99615000	GH13J099614	228	.	99614400	99615000	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	99655224	99660569	GH13J099655	409	.	99655224	99660569	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	99685441	99691556	GH13J099685	500	.	99685441	99691556	95,95,95	ENCODE(Z-Lab),Ensembl,UCNEbase,VISTA,dbSUPER	Enhancer	Elite
chr13	99701986	99703996	GH13J099701	161	.	99701986	99703996	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99704046	99704216	GH13J099706	133	.	99704046	99704216	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99704306	99704727	GH13J099704	98	.	99704306	99704727	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99717457	99719436	GH13J099718	144	.	99717457	99719436	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99721645	99723180	GH13J099721	118	.	99721645	99723180	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99724606	99725907	GH13J099724	205	.	99724606	99725907	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	99895262	99896939	GH13J099895	144	.	99895262	99896939	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	99967508	99972436	GH13J099967	674	.	99967508	99972436	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	99978109	99988923	GH13J099978	749	.	99978109	99988923	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	99990126	99990923	GH13J099990	328	.	99990126	99990923	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr13	99991846	99994022	GH13J099991	303	.	99991846	99994022	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr13	100098376	100101829	GH13J100098	276	.	100098376	100101829	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	100391214	100397411	GH13J100391	565	.	100391214	100397411	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,UCNEbase,dbSUPER	Enhancer	Elite
chr13	100514400	100515201	GH13J100514	222	.	100514400	100515201	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	100516633	100518101	GH13J100516	245	.	100516633	100518101	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	100543696	100544684	GH13J100543	258	.	100543696	100544684	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	100547142	100548248	GH13J100547	178	.	100547142	100548248	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	100549920	100551556	GH13J100549	177	.	100549920	100551556	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	100587911	100589416	GH13J100587	392	.	100587911	100589416	255,51,51	ENCODE(Z-Lab),Ensembl	Promoter/Enhancer	Elite
chr13	100608191	100610998	GH13J100608	195	.	100608191	100610998	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	100629886	100630036	GH13J100629	98	.	100629886	100630036	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	100633007	100634202	GH13J100633	144	.	100633007	100634202	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	100657886	100658192	GH13J100657	68	.	100657886	100658192	192,192,192	FANTOM5,dbSUPER	Enhancer	Elite
chr13	100672825	100675872	GH13J100672	617	.	100672825	100675872	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	101415999	101417295	GH13J101416	469	.	101415999	101417295	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr13	101448524	101457880	GH13J101448	617	.	101448524	101457880	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr13	101473124	101475153	GH13J101473	153	.	101473124	101475153	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	102393681	102395593	GH13J102393	371	.	102393681	102395593	255,102,102	ENCODE(Z-Lab),Ensembl	Promoter/Enhancer	Elite
chr13	102399325	102401157	GH13J102399	269	.	102399325	102401157	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	102594712	102599922	GH13J102594	723	.	102594712	102599922	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	102706723	102708507	GH13J102706	230	.	102706723	102708507	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	102729181	102730689	GH13J102729	205	.	102729181	102730689	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	102797999	102801656	GH13J102798	567	.	102797999	102801656	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr13	102830389	102831619	GH13J102830	264	.	102830389	102831619	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	102840956	102841016	GH13J102840	156	.	102840956	102841016	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr13	102844530	102848468	GH13J102844	647	.	102844530	102848468	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	106529049	106537182	GH13J106529	819	.	106529049	106537182	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,UCNEbase,dbSUPER	Promoter/Enhancer	Elite
chr13	106561012	106562800	GH13J106561	218	.	106561012	106562800	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	106564948	106571082	GH13J106564	692	.	106564948	106571082	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr13	107366944	107367809	GH13J107366	98	.	107366944	107367809	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	107369725	107371457	GH13J107369	144	.	107369725	107371457	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	107446796	107447027	GH13J107446	71	.	107446796	107447027	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr13	107865728	107868502	GH13J107865	537	.	107865728	107868502	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr13	108211621	108216366	GH13J108211	642	.	108211621	108216366	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	108216592	108220322	GH13J108216	640	.	108216592	108220322	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr13	108266000	108267800	GH13J108266	299	.	108266000	108267800	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	108326397	108326601	GH13J108326	194	.	108326397	108326601	95,95,95	Ensembl,FANTOM5	Enhancer	Elite
chr13	108914420	108919319	GH13J108914	410	.	108914420	108919319	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	108919389	108920342	GH13J108919	249	.	108919389	108920342	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr13	109145131	109149614	GH13J109145	286	.	109145131	109149614	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	109150773	109152724	GH13J109150	118	.	109150773	109152724	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	109153438	109162770	GH13J109153	425	.	109153438	109162770	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	109242232	109246430	GH13J109242	361	.	109242232	109246430	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	109249602	109250884	GH13J109249	133	.	109249602	109250884	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	109253214	109259753	GH13J109253	402	.	109253214	109259753	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	109263344	109268894	GH13J109263	215	.	109263344	109268894	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	109269396	109269863	GH13J109269	96	.	109269396	109269863	160,160,160	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr13	109651759	109652309	GH13J109651	87	.	109651759	109652309	160,160,160	Ensembl,FANTOM5	Enhancer	Elite
chr13	109704091	109707904	GH13J109704	370	.	109704091	109707904	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr13	109729000	109729800	GH13J109729	63	.	109729000	109729800	192,192,192	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	109730800	109732157	GH13J109730	144	.	109730800	109732157	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr13	109776600	109788230	GH13J109776	764	.	109776600	109788230	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	109788400	109789399	GH13J109788	346	.	109788400	109789399	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	109790783	109792083	GH13J109790	391	.	109790783	109792083	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110227400	110227800	GH13J110227	118	.	110227400	110227800	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr13	110228006	110230658	GH13J110228	215	.	110228006	110230658	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110231080	110234932	GH13J110231	215	.	110231080	110234932	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110242625	110252114	GH13J110242	344	.	110242625	110252114	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110253919	110256600	GH13J110253	160	.	110253919	110256600	160,160,160	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110261041	110267572	GH13J110261	329	.	110261041	110267572	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110276293	110276483	GH13J110276	63	.	110276293	110276483	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110279741	110282384	GH13J110279	207	.	110279741	110282384	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr13	110303619	110313420	GH13J110303	702	.	110303619	110313420	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr13	110321352	110344539	GH13J110321	419	.	110321352	110344539	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110370200	110375461	GH13J110370	355	.	110370200	110375461	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110375859	110383528	GH13J110375	277	.	110375859	110383528	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110386716	110415000	GH13J110386	456	.	110386716	110415000	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110415304	110424151	GH13J110415	386	.	110415304	110424151	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110430474	110433837	GH13J110430	161	.	110430474	110433837	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110442120	110449445	GH13J110442	262	.	110442120	110449445	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110470903	110472678	GH13J110470	434	.	110470903	110472678	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110505643	110511157	GH13J110505	361	.	110505643	110511157	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110517087	110519173	GH13J110517	153	.	110517087	110519173	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110519515	110522908	GH13J110519	388	.	110519515	110522908	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110523857	110532400	GH13J110523	425	.	110523857	110532400	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110535292	110535421	GH13J110536	63	.	110535292	110535421	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110535536	110539028	GH13J110535	360	.	110535536	110539028	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr13	110540786	110542643	GH13J110540	253	.	110540786	110542643	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110545875	110547914	GH13J110545	290	.	110545875	110547914	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr13	110548566	110550802	GH13J110548	144	.	110548566	110550802	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr13	110554206	110558375	GH13J110554	319	.	110554206	110558375	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
